Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,wac,bac,iac,aac,nac
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Race Alone or in Combination [1] - White,Race Alone or in Combination [1] - Black or African American,Race Alone or in Combination [1] - American Indian and Alaska Native,Race Alone or in Combination [1] - Asian,Race Alone or in Combination [1] - Native Hawaiian and Other Pacific Islander
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US31,31,Nebraska,832496,51392,17648,20089,1792
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,152167,6013,11474,2002,1396
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1526724,95643,23979,39510,2155
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1678891,101656,35453,41512,3551
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,72727,2968,5523,1011,668
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,774596,47527,12438,20652,1099
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US31,31,Nebraska,847323,50495,17961,21663,1767
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,80909,3146,6179,1045,731
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,752846,48527,11631,19305,1095
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US31,31,Nebraska,833755,51673,17810,20350,1826
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,153636,6114,11702,2056,1399
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1527442,96054,24069,39957,2194
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1681078,102168,35771,42013,3593
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,74968,3091,5809,1048,670
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,775901,48320,12549,21475,1137
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US31,31,Nebraska,850869,51411,18358,22523,1807
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,83019,3323,6501,1093,723
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,754823,49527,11739,20033,1134
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US31,31,Nebraska,837842,52850,18240,21126,1857
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,157987,6414,12310,2141,1393
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1530724,97847,24288,41508,2271
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1688711,104261,36598,43649,3664
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,77310,3250,6113,1097,671
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,777374,49106,12607,22671,1166
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US31,31,Nebraska,854684,52356,18720,23768,1837
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,85373,3568,6822,1160,742
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,757376,50231,11855,21215,1159
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US31,31,Nebraska,842749,53799,18677,22375,1901
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,162683,6818,12935,2257,1413
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1534750,99337,24462,43886,2325
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1697433,106155,37397,46143,3738
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,80068,3404,6430,1137,666
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,777886,49945,12700,23548,1190
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US31,31,Nebraska,857954,53349,19130,24685,1856
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,87877,3752,7092,1217,719
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,759893,51327,12028,22253,1195
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US31,31,Nebraska,847770,55079,19120,23470,1914
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,167945,7156,13522,2354,1385
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1537779,101272,24728,45801,2385
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1705724,108428,38250,48155,3770
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,81939,3571,6791,1233,687
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,779239,51076,12994,25276,1216
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US31,31,Nebraska,861178,54647,19785,26509,1903
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,90145,3958,7406,1325,767
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,762238,52770,12270,23979,1220
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US31,31,Nebraska,852383,56728,19676,25304,1987
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,172084,7529,14197,2558,1454
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1541477,103846,25264,49255,2436
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1713561,111375,39461,51813,3890
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,84304,3693,7160,1297,690
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,779678,52031,13216,26708,1264
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US31,31,Nebraska,863982,55724,20376,28005,1954
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,92383,4068,7774,1370,763
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,764064,53908,12483,25462,1271
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US31,31,Nebraska,856447,57976,20257,26832,2034
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,176687,7761,14934,2667,1453
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1543742,105939,25699,52170,2535
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1720429,113700,40633,54837,3988
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,87098,3880,7520,1348,710
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,780363,53110,13422,28545,1315
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US31,31,Nebraska,867461,56990,20942,29893,2025
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,95326,4231,8120,1409,782
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,765747,55285,12695,27356,1329
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US31,31,Nebraska,861073,59516,20815,28765,2111
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,182424,8111,15640,2757,1492
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1546110,108395,26117,55901,2644
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1728534,116506,41757,58658,4136
est72017,"July 1, 2017",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,90016,4036,7710,1389,722
est72017,"July 1, 2017",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,780905,53748,13569,29772,1335
est72017,"July 1, 2017",female,Female,tothisp,Total,0400000US31,31,Nebraska,870921,57784,21279,31161,2057
est72017,"July 1, 2017",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,98353,4388,8316,1425,790
est72017,"July 1, 2017",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,767184,56277,12810,28674,1373
est72017,"July 1, 2017",male,Male,tothisp,Total,0400000US31,31,Nebraska,865537,60665,21126,30099,2163
est72017,"July 1, 2017",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,188369,8424,16026,2814,1512
est72017,"July 1, 2017",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1548089,110025,26379,58446,2708
est72017,"July 1, 2017",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1736458,118449,42405,61260,4220
est72018,"July 1, 2018",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,92853,4167,7812,1412,757
est72018,"July 1, 2018",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,781591,54793,13748,31202,1382
est72018,"July 1, 2018",female,Female,tothisp,Total,0400000US31,31,Nebraska,874444,58960,21560,32614,2139
est72018,"July 1, 2018",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,101231,4536,8414,1500,830
est72018,"July 1, 2018",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,768196,57420,12999,30048,1407
est72018,"July 1, 2018",male,Male,tothisp,Total,0400000US31,31,Nebraska,869427,61956,21413,31548,2237
est72018,"July 1, 2018",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,194084,8703,16226,2912,1587
est72018,"July 1, 2018",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1549787,112213,26747,61250,2789
est72018,"July 1, 2018",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1743871,120916,42973,64162,4376
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US32,32,Nevada,320621,14621,13585,9599,3461
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,752074,117586,21083,125272,14343
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US32,32,Nevada,1072695,132207,34668,134871,17804
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US32,32,Nevada,337631,14385,14496,9323,3478
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,778454,119342,19986,106075,14153
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US32,32,Nevada,1116085,133727,34482,115398,17631
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,658252,29006,28081,18922,6939
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1530528,236928,41069,231347,28496
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2188780,265934,69150,250269,35435
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US32,32,Nevada,320627,14621,13585,9599,3461
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,752094,117590,21083,125271,14343
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US32,32,Nevada,1072721,132211,34668,134870,17804
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US32,32,Nevada,337666,14393,14498,9324,3478
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,778485,119364,19989,106074,14154
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US32,32,Nevada,1116151,133757,34487,115398,17632
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,658293,29014,28083,18923,6939
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1530579,236954,41072,231345,28497
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2188872,265968,69155,250268,35436
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US32,32,Nevada,321756,14698,13669,9617,3473
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,751198,117979,21124,126104,14330
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US32,32,Nevada,1072954,132677,34793,135721,17803
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US32,32,Nevada,338343,14485,14587,9350,3478
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,777395,119715,20019,106658,14122
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US32,32,Nevada,1115738,134200,34606,116008,17600
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,660099,29183,28256,18967,6951
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1528593,237694,41143,232762,28452
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2188692,266877,69399,251729,35403
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US32,32,Nevada,327886,15192,14070,9877,3604
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,747089,119988,21177,128763,14554
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US32,32,Nevada,1074975,135180,35247,138640,18158
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US32,32,Nevada,342635,14832,14893,9654,3608
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,772884,121466,20029,108915,14303
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US32,32,Nevada,1115519,136298,34922,118569,17911
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,670521,30024,28963,19531,7212
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1519973,241454,41206,237678,28857
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2190494,271478,70169,257209,36069
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US32,32,Nevada,335401,15683,14412,10136,3691
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,747908,124573,21489,132637,14857
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US32,32,Nevada,1083309,140256,35901,142773,18548
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US32,32,Nevada,349263,15286,15303,10022,3772
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,773987,126096,20324,112022,14614
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US32,32,Nevada,1123250,141382,35627,122044,18386
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,684664,30969,29715,20158,7463
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1521895,250669,41813,244659,29471
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2206559,281638,71528,264817,36934
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US32,32,Nevada,343979,16281,14901,10518,3845
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,748684,127743,21714,137550,15308
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US32,32,Nevada,1092663,144024,36615,148068,19153
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US32,32,Nevada,356809,15848,15710,10392,3946
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,774891,128733,20514,115942,15064
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US32,32,Nevada,1131700,144581,36224,126334,19010
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,700788,32129,30611,20910,7791
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1523575,256476,42228,253492,30372
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2224363,288605,72839,274402,38163
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US32,32,Nevada,352987,16843,15528,10938,3997
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,751851,132752,22154,142608,15843
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US32,32,Nevada,1104838,149595,37682,153546,19840
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US32,32,Nevada,365001,16444,16274,10756,4080
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,778422,132893,20904,120026,15444
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US32,32,Nevada,1143423,149337,37178,130782,19524
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,717988,33287,31802,21694,8077
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1530273,265645,43058,262634,31287
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2248261,298932,74860,284328,39364
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US32,32,Nevada,364149,17748,16106,11438,4172
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,755232,138826,22543,148138,16384
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US32,32,Nevada,1119381,156574,38649,159576,20556
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US32,32,Nevada,375635,17259,16978,11243,4294
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,781396,138164,21230,124349,15968
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US32,32,Nevada,1157031,155423,38208,135592,20262
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,739784,35007,33084,22681,8466
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1536628,276990,43773,272487,32352
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2276412,311997,76857,295168,40818
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US32,32,Nevada,374629,18626,16824,11951,4400
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,758463,145756,22911,153612,17069
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US32,32,Nevada,1133092,164382,39735,165563,21469
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US32,32,Nevada,386076,18019,17666,11770,4489
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,785183,144280,21643,128696,16649
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US32,32,Nevada,1171259,162299,39309,140466,21138
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,760705,36645,34490,23721,8889
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1543646,290036,44554,282308,33718
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2304351,326681,79044,306029,42607
est72017,"July 1, 2017",female,Female,hisp,Hispanic,0400000US32,32,Nevada,384906,19535,17464,12393,4578
est72017,"July 1, 2017",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,762229,152998,23427,159504,17722
est72017,"July 1, 2017",female,Female,tothisp,Total,0400000US32,32,Nevada,1147135,172533,40891,171897,22300
est72017,"July 1, 2017",male,Male,hisp,Hispanic,0400000US32,32,Nevada,396720,18875,18403,12316,4678
est72017,"July 1, 2017",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,788876,150373,22005,133737,17263
est72017,"July 1, 2017",male,Male,tothisp,Total,0400000US32,32,Nevada,1185596,169248,40408,146053,21941
est72017,"July 1, 2017",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,781626,38410,35867,24709,9256
est72017,"July 1, 2017",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1551105,303371,45432,293241,34985
est72017,"July 1, 2017",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2332731,341781,81299,317950,44241
est72018,"July 1, 2018",female,Female,hisp,Hispanic,0400000US32,32,Nevada,396650,20548,18101,13005,4793
est72018,"July 1, 2018",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,768995,159874,23985,165921,18376
est72018,"July 1, 2018",female,Female,tothisp,Total,0400000US32,32,Nevada,1165645,180422,42086,178926,23169
est72018,"July 1, 2018",male,Male,hisp,Hispanic,0400000US32,32,Nevada,408222,19741,19052,12924,4910
est72018,"July 1, 2018",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,796232,156253,22560,138995,17934
est72018,"July 1, 2018",male,Male,tothisp,Total,0400000US32,32,Nevada,1204454,175994,41612,151919,22844
est72018,"July 1, 2018",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,804872,40289,37153,25929,9703
est72018,"July 1, 2018",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1565227,316127,46545,304916,36310
est72018,"July 1, 2018",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2370099,356416,83698,330845,46013
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,16436,1683,688,365,139
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,625905,8920,4753,17818,479
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US33,33,New Hampshire,642341,10603,5441,18183,618
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,16285,1845,778,328,141
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,607745,10574,4795,16293,477
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US33,33,New Hampshire,624030,12419,5573,16621,618
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,32721,3528,1466,693,280
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1233650,19494,9548,34111,956
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1266371,23022,11014,34804,1236
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,16436,1683,688,365,139
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,625899,8920,4753,17819,479
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US33,33,New Hampshire,642335,10603,5441,18184,618
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,16287,1845,778,328,141
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,607743,10574,4795,16293,477
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US33,33,New Hampshire,624030,12419,5573,16621,618
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,32723,3528,1466,693,280
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1233642,19494,9548,34112,956
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1266365,23022,11014,34805,1236
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,16538,1683,697,368,137
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,625737,9033,4733,17983,483
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US33,33,New Hampshire,642275,10716,5430,18351,620
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,16367,1867,782,337,141
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,607622,10689,4781,16423,476
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US33,33,New Hampshire,623989,12556,5563,16760,617
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,32905,3550,1479,705,278
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1233359,19722,9514,34406,959
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1266264,23272,10993,35111,1237
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,17255,1713,729,373,140
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,625008,9427,4753,19038,488
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US33,33,New Hampshire,642263,11140,5482,19411,628
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,17149,1945,839,376,158
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,607202,11171,4819,17379,488
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US33,33,New Hampshire,624351,13116,5658,17755,646
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,34404,3658,1568,749,298
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1232210,20598,9572,36417,976
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1266614,24256,11140,37166,1274
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,17941,1797,759,397,147
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,624849,9848,4781,20069,504
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US33,33,New Hampshire,642790,11645,5540,20466,651
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,18003,2047,875,392,159
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,607220,11700,4920,18291,494
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US33,33,New Hampshire,625223,13747,5795,18683,653
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,35944,3844,1634,789,306
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1232069,21548,9701,38360,998
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1268013,25392,11335,39149,1304
